,locus_tag,left,right,strand,name
676,BSU_27310,2789686,2791440,-1,Penicillin-binding protein 4B (PBP-4B) (PBP4b) (EC 3.4.16.4) (Penicillin-binding protein I)
677,BSU_16950,1765859,1767034,1,Putative penicillin-binding protein PbpX
678,BSU_05800,625125,626291,-1,Purine efflux pump PbuE
679,BSU_06370,694662,695984,1,Guanine/hypoxanthine permease PbuG
680,BSU_29990,3068908,3070206,1,Guanine/hypoxanthine permease PbuO
681,BSU_22060,2318127,2319443,-1,Xanthine permease
682,BSU_35080,3604993,3605502,1,HTH-type transcriptional regulator PchR (Pulcherriminic acid biosynthetis regulator)
683,BSU_30560,3129530,3131113,1,Phosphoenolpyruvate carboxykinase (ATP) (PCK) (PEP carboxykinase) (PEPCK) (EC 4.1.1.49)
684,BSU_02650,286773,287420,-1,Pyrrolidone-carboxylate peptidase (EC 3.4.19.3) (5-oxoprolyl-peptidase) (Pyroglutamyl-peptidase I) (PGP-I) (Pyrase)
685,BSU_06600,718622,719308,1,Heptaprenylglyceryl phosphate synthase (HepGP synthase) (EC 2.5.1.n9) (Glycerol-1-phosphate heptaprenyltransferase)
686,BSU_07980,869559,870350,1,Peptidoglycan-N-acetylmuramic acid deacetylase PdaA (Peptidoglycan MurNAc deacetylase) (EC 3.5.1.-)
687,BSU_01570,159779,160543,-1,Probable polysaccharide deacetylase PdaB (EC 3.-.-.-)
688,BSU_12100,1281128,1282531,1,Peptidoglycan-N-acetylmuramic acid deacetylase PdaC (Peptidoglycan MurNAc deacetylase) (EC 3.5.1.-) (Polysaccharide deacetylase PdaC)
689,BSU_31740,3258037,3259266,-1,Cyclic di-GMP phosphodiesterase
690,BSU_14580,1528326,1529441,1,"Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1) (S complex, 42 kDa subunit) (Vegetative protein 220) (VEG220)"
691,BSU_14590,1529445,1530422,1,"Pyruvate dehydrogenase E1 component subunit beta (EC 1.2.4.1) (S complex, 36 kDa subunit)"
692,BSU_14600,1530537,1531865,1,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (E2) (S complex, 48 kDa subunit)"
693,BSU_14610,1531870,1533282,1,"Dihydrolipoyl dehydrogenase (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of pyruvate complex) (S complex, 50 kDa subunit)"
694,BSU_39400,4049009,4050310,-1,Pyrimidine-nucleoside phosphorylase (PYNP) (Py-NPase) (EC 2.4.2.2)
695,BSU_38020,3900963,3901778,1,Pyridoxine kinase (EC 2.7.1.35) (PN/PL/PM kinase) (Pyridoxal kinase) (Pyridoxamine kinase) (Vitamin B6 kinase)
696,BSU_07560,827993,829255,1,Pectate lyase (PL) (EC 4.2.2.2)
697,BSU_34950,3590603,3591268,1,Pectate lyase C (EC 4.2.2.2) (Pectin lyase) (EC 4.2.2.10)
698,BSU_18800,2048533,2049453,1,Beta-lactamase (EC 3.5.2.6) (Penicillinase)
699,BSU_38920,3995075,3996307,1,Peptidase T (EC 3.4.11.4) (Aminotripeptidase) (Tripeptidase) (Tripeptide aminopeptidase)
700,BSU_08730,944487,944924,1,Peroxide operon regulator
701,BSU_13850,1451371,1453284,1,Metal-transporting ATPase PfeT
702,BSU_09310,1006774,1008519,1,Phosphoglucomutase (PGM) (EC 5.4.2.2) (Alpha-phosphoglucomutase) (Glucose phosphomutase)
703,BSU_35860,3696257,3697498,-1,Gamma-DL-glutamyl hydrolase (EC 3.4.19.-) (Poly-gamma-glutamate depolymerase) (PGA depolymerase)
704,BSU_17820,1915221,1915979,1,Gamma-polyglutamate hydrolase PghL
705,BSU_20460,2189961,2190785,-1,Gamma-polyglutamate hydrolase PghZ
706,BSU_31350,3220731,3222083,-1,Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI) (Vegetative protein 54) (VEG54)
707,BSU_33930,3480197,3481381,-1,Phosphoglycerate kinase (EC 2.7.2.3)
708,BSU_33910,3477877,3479412,-1,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12) (Vegetative protein 107) (VEG107)"
709,BSU_19650,2136913,2137524,-1,Phosphatidylglycerophosphatase B (EC 3.1.3.27)
710,BSU_28640,2929438,2930472,-1,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)
711,BSU_09410,1017083,1018468,-1,Alkaline phosphatase 4 (EC 3.1.3.1) (Alkaline phosphatase IV) (APase IV)
712,BSU_05740,620097,621485,-1,Alkaline phosphatase 3 (EC 3.1.3.1) (Alkaline phosphatase III) (APase III)
713,BSU_02620,284011,285762,1,Alkaline phosphatase D (APaseD) (EC 3.1.3.1)
714,BSU_25340,2614496,2615455,-1,PhoH-like protein
715,BSU_29110,2977800,2978522,-1,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
716,BSU_29100,2976068,2977807,-1,Alkaline phosphatase synthesis sensor protein PhoR (EC 2.7.13.3)
717,BSU_03780,429963,430085,1,Phosphatase RapC inhibitor (Phosphatase regulator C)
718,BSU_25840,2660330,2660464,1,Phosphatase RapE inhibitor (Phosphatase regulator E)
719,BSU_37470,3847130,3847249,1,Phosphatase RapF inhibitor (Phosphatase regulator F)
720,BSU_19800,2150108,2151256,-1,3-phytase (EC 3.1.3.8) (Myo-inositol-hexaphosphate 3-phosphohydrolase) (Phytate 3-phosphatase)
721,BSU_12840,1349468,1350469,-1,Probable low-affinity inorganic phosphate transporter
722,BSU_17080,1781906,1782523,1,HTH-type transcriptional regulator PksA
723,BSU_17090,1782713,1783390,1,Probable polyketide biosynthesis zinc-dependent hydrolase PksB (EC 3.-.-.-)
724,BSU_17230,1858566,1859783,-1,Polyketide biosynthesis cytochrome P450 PksS (EC 1.14.-.-)
725,BSU_35790,3687597,3688547,-1,Mannose-6-phosphate isomerase ManA (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)
726,BSU_34390,3530635,3532104,1,Para-nitrobenzyl esterase (EC 3.1.1.-) (Intracellular esterase B) (PNB carboxy-esterase) (PNBCE)
727,BSU_31760,3260891,3261442,-1,Uncharacterized isochorismatase family protein PncA (EC 3.-.-.-)
728,BSU_16690,1739383,1741500,1,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase) (Vegetative protein 15) (VEG15)
729,BSU_28590,2923314,2925026,-1,DNA polymerase/3'-5' exonuclease PolX [Includes: DNA polymerase type-X (EC 2.7.7.7); 3'-5' exodeoxyribonuclease (3'-5' exonuclease) (EC 3.1.11.1)]
730,BSU_22320,2341444,2344188,1,Penicillin-binding protein 1F (PBP-1F) (Penicillin-binding protein F) [Includes: Penicillin-insensitive transglycosylase (EC 2.4.1.129) (Peptidoglycan TGase); Penicillin-sensitive transpeptidase (EC 3.4.16.4) (DD-transpeptidase)]
731,BSU_40550,4168204,4169133,1,Manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)
732,BSU_23360,2435360,2435791,-1,Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (Rotamase B)
733,BSU_18830,2051329,2053929,-1,"Putative phosphoenolpyruvate synthase (Putative PEP synthase) (Pyruvate, water dikinase)"
734,BSU_18300,1960198,1964037,-1,Plipastatin synthase subunit E (EC 2.3.1.-) (Peptide synthase 5) [Includes: ATP-dependent isoleucine adenylase (IsoA) (Isoleucine activase)]
735,BSU_37010,3797085,3798155,-1,Holliday junction resolvase RecU (EC 3.1.21.10)
736,BSU_35290,3627139,3628240,-1,Peptide chain release factor 2 (RF-2)
737,BSU_08970,973156,975051,1,Protein PrkA
738,BSU_15770,1651142,1653088,1,Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)
739,BSU_37000,3796217,3797083,-1,Release factor glutamine methyltransferase (RF MTase) (EC 2.1.1.297) (N5-glutamine methyltransferase PrmC) (Protein-(glutamine-N5) MTase PrmC) (Protein-glutamine N-methyltransferase PrmC)
740,BSU_13130,1379605,1380852,1,Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)
741,BSU_13120,1378496,1379593,1,Glutamate 5-kinase 1 (EC 2.7.2.11) (Gamma-glutamyl kinase 1) (GK 1)
742,BSU_12910,1359454,1360272,1,Pyrroline-5-carboxylate reductase 3 (P5C reductase 3) (P5CR 3) (EC 1.5.1.2) (PCA reductase 3)
743,BSU_18480,2016845,2017738,-1,Pyrroline-5-carboxylate reductase 1 (P5C reductase 1) (P5CR 1) (EC 1.5.1.2) (PCA reductase 1)
744,BSU_23800,2473151,2473987,1,Pyrroline-5-carboxylate reductase 2 (P5C reductase 2) (P5CR 2) (EC 1.5.1.2) (PCA reductase 2)
745,BSU_18470,2015733,2016848,-1,Glutamate 5-kinase 2 (EC 2.7.2.11) (Gamma-glutamyl kinase 2) (GK 2)
746,BSU_09950,1070364,1071242,-1,Foldase protein PrsA (EC 5.2.1.8)
747,BSU_22940,2400208,2400864,-1,Protease PrsW (EC 3.4.-.-) (Protease responsible for activating sigma-W) (Site-1 protease PrsW) (S1P protease PrsW)
748,BSU_34700,3565496,3566275,-1,Lantibiotic ABC transporter ATP-binding protein PsdA
749,BSU_24960,2578003,2578812,-1,Phosphate import ATP-binding protein PstB 2 (EC 7.3.2.1) (ABC phosphate transporter 2) (Phosphate-transporting ATPase 2)
750,BSU_24950,2577210,2577992,-1,Phosphate import ATP-binding protein PstB 1 (EC 7.3.2.1) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)
751,BSU_37660,3865355,3866326,-1,Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase) (Vegetative protein 43) (VEG43)
752,BSU_36250,3731822,3732535,-1,Non-specific protein-tyrosine kinase (EC 2.7.10.2)
753,BSU_13890,1457187,1459286,1,PTS system glucose-specific EIICBA component (EC 2.7.1.199) (EII-Glc/EIII-Glc) (EIICBA-Glc) (EIICBA-Glc 1) [Includes: Glucose permease IIC component (PTS system glucose-specific EIIC component); Glucose-specific phosphotransferase enzyme IIB component (PTS system glucose-specific EIIB component); Glucose-specific phosphotransferase enzyme IIA component (PTS system glucose-specific EIIA component)]
754,BSU_13900,1459384,1459650,1,Phosphocarrier protein HPr (Histidine-containing protein)
755,BSU_13910,1459650,1461362,1,"Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)"
756,BSU_32480,3336263,3338500,-1,Probable xanthine dehydrogenase subunit D (XDHase subunit D) (EC 1.17.1.4)
757,BSU_32470,3335751,3336272,-1,Probable xanthine dehydrogenase subunit E (XDHase subunit E) (EC 1.17.1.4)
758,BSU_32520,3341166,3342416,-1,(S)-ureidoglycine--glyoxylate transaminase (UGXT) (EC 2.6.1.112) ((S)-ureidoglycine--glyoxylate aminotransferase) (Purine catabolism protein PucG)
759,BSU_32410,3327247,3328587,-1,Allantoinase (EC 3.5.2.5) (Allantoin-utilizing enzyme)
760,BSU_36470,3752280,3753752,-1,Allantoin permease (Allantoin transport protein) (Allantoin transporter)
761,BSU_32440,3331857,3333149,1,Uric acid permease PucK
762,BSU_32460,3334646,3334990,1,5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17) (Transthyretin-related protein) (TRP)
763,BSU_32420,3328762,3330357,1,Purine catabolism regulatory protein
764,BSU_40420,4155433,4156725,-1,Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)
765,BSU_06440,700232,701527,1,Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase) (Glutamyl--tRNA ligase regulatory factor)
766,BSU_02230,243892,245046,1,Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)
767,BSU_03200,344551,345462,1,Proline dehydrogenase 2 (PRODH 2) (EC 1.5.5.2) (Proline oxidase 2)
768,BSU_03220,347150,348571,1,High-affinity proline transporter PutP
769,BSU_03230,348724,349959,1,Proline-responsive transcriptional activator PutR (Proline catabolism regulator)
770,BSU_04050,457023,457796,1,5-oxoprolinase subunit A (5-OPase subunit A) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit A)
771,BSU_04080,459867,460589,1,5-oxoprolinase subunit B (5-OPase subunit B) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit B) (Antikinase KipI) (Kinase A inhibitor) (Sporulation inhibitor KipI)
772,BSU_14860,1554185,1557631,1,Pyruvate carboxylase (EC 6.4.1.1) (Pyruvic carboxylase) (PYC)
773,BSU_37150,3810693,3812300,-1,CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase)
774,BSU_15480,1619023,1620330,1,Uracil permease (Uracil transporter)
775,BSU_22540,2363111,2363878,-1,Menaquinol-cytochrome c reductase cytochrome b/c subunit
776,BSU_38170,3917296,3918261,-1,"Quinol oxidase subunit 2 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 2) (Quinol oxidase aa3-600, subunit QoxA) (Quinol oxidase polypeptide II)"
777,BSU_38160,3915319,3917268,-1,"Quinol oxidase subunit 1 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 1) (Quinol oxidase aa3-600, subunit QoxB) (Quinol oxidase polypeptide I)"
778,BSU_38150,3914691,3915305,-1,"Quinol oxidase subunit 3 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 3) (Quinol oxidase aa3-600, subunit QoxC) (Quinol oxidase polypeptide III)"
779,BSU_27720,2833899,2834927,-1,S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17) (Queuosine biosynthesis protein QueA)
780,BSU_13720,1439448,1440107,1,7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein QueC)
781,BSU_37030,3798789,3799343,1,Chromosome-anchoring protein RacA
782,BSU_28390,2903217,2904035,-1,Glutamate racemase 1 (EC 5.1.1.3)
783,BSU_34430,3533419,3534102,-1,Broad specificity amino-acid racemase RacX (EC 5.1.1.10)
784,BSU_00870,106096,107472,1,DNA repair protein RadA (EC 3.6.4.-) (Branch migration protein RadA) (DNA repair protein Sms)
785,BSU_12430,1315869,1317005,1,Response regulator aspartate phosphatase A (EC 3.1.-.-) (Glucose starvation-inducible protein A) (Stage 0 sporulation protein L)
786,BSU_36690,3771000,3772133,-1,Response regulator aspartate phosphatase B (EC 3.1.-.-) (Stage 0 sporulation protein P)
787,BSU_03770,428831,429979,1,Response regulator aspartate phosphatase C (EC 3.1.-.-)
788,BSU_36380,3744349,3745413,1,Response regulator aspartate phosphatase D (EC 3.1.-.-)
789,BSU_25830,2659213,2660340,1,Response regulator aspartate phosphatase E (EC 3.1.-.-)
790,BSU_37460,3846001,3847146,1,Response regulator aspartate phosphatase F (EC 3.1.-.-)
791,BSU_40300,4140260,4141357,1,Response regulator aspartate phosphatase G (EC 3.1.-.-)
792,BSU_06830,750959,752089,1,Response regulator aspartate phosphatase H (EC 3.1.-.-) (PSP28)
793,BSU_02820,304430,305551,1,Response regulator aspartate phosphatase J (EC 3.1.-.-)
794,BSU_18910,2062150,2063265,1,Response regulator aspartate phosphatase K (EC 3.1.-.-)
795,BSU_16050,1676532,1677380,1,Ribosome biogenesis GTPase A
796,BSU_35910,3701411,3702391,1,Ribose operon repressor
797,BSU_16940,1764645,1765691,1,Protein RecA (Recombinase A)
798,BSU_27480,2806286,2808682,-1,ATP-dependent RecD-like DNA helicase (EC 3.6.4.12)
799,BSU_27620,2823419,2825779,-1,Single-stranded-DNA-specific exonuclease RecJ (EC 3.1.-.-)
800,BSU_25280,2608946,2609713,-1,DNA repair protein RecO (Recombination protein O)
801,BSU_19220,2094010,2095785,-1,Probable ATP-dependent DNA helicase RecQ (EC 3.6.4.12)
802,BSU_22310,2340802,2341422,1,Holliday junction resolvase RecU (EC 3.1.21.10)
803,BSU_08520,925633,926427,1,Regulatory protein RecX
804,BSU_29630,3032417,3033040,-1,Transcriptional regulator RefZ
805,BSU_27600,2820529,2822733,-1,GTP pyrophosphokinase (EC 2.7.6.5) ((p)ppGpp synthase) (ATP:GTP 3'-pyrophosphotransferase) (ppGpp synthase I)
806,BSU_00050,4567,4812,1,Extracellular matrix regulatory protein B (Regulator of the extracellular matrix B)
807,BSU_23140,2419179,2420807,-1,Cytochrome c biogenesis protein ResB
808,BSU_23130,2417984,2419159,-1,Cytochrome c biogenesis protein ResC
809,BSU_23120,2417181,2417903,-1,Transcriptional regulatory protein ResD
810,BSU_23110,2415415,2417184,-1,Sensor histidine kinase ResE (EC 2.7.13.3)
811,BSU_05970,647091,647738,1,Redox-sensing transcriptional repressor Rex
812,BSU_33660,3456667,3457074,1,HTH-type transcriptional repressor RghR (RapGH repressor)
813,BSU_31180,3197933,3199207,-1,L-rhamnose isomerase (EC 5.3.1.14)
814,BSU_31190,3199233,3199547,-1,L-rhamnose mutarotase (EC 5.1.3.32) (Rhamnose 1-epimerase) (Type-3 mutarotase)
815,BSU_16670,1737834,1738784,1,Bifunctional riboflavin kinase/FMN adenylyltransferase (Riboflavin biosynthesis protein RibF) [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]
816,BSU_23250,2427892,2428356,-1,"6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78) (Heavy riboflavin synthase beta subunit) (HRS beta subunit)"
817,BSU_23240,2427405,2427779,-1,Protein RibT (EC 2.3.1.-)
818,BSU_15930,1665710,1666459,1,Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)
819,BSU_28620,2926031,2926972,1,Ribonuclease HIII (RNase HIII) (EC 3.1.26.4)
820,BSU_14530,1523118,1524785,-1,Ribonuclease J1 (RNase J1) (EC 3.1.-.-)
821,BSU_16780,1749418,1751085,1,Ribonuclease J2 (RNase J2) (EC 3.1.-.-)
822,BSU_00410,50087,50647,1,Ribonuclease M5 (EC 3.1.26.8) (RNase M5) (Ribosomal RNA terminal maturase M5)
823,BSU_41050,4214753,4215103,-1,Ribonuclease P protein component (RNase P protein) (RNaseP protein) (EC 3.1.26.5) (Protein C5)
824,BSU_33610,3451863,3454202,-1,Ribonuclease R (RNase R) (EC 3.1.13.1) (VacB protein homolog)
825,BSU_16960,1767310,1768872,1,Ribonuclease Y (RNase Y) (EC 3.1.-.-)
826,BSU_37770,3877192,3878892,-1,Protein RocB
827,BSU_37760,3875780,3877192,-1,Amino-acid permease RocC
828,BSU_40320,4141711,4142601,-1,Arginase (EC 3.5.3.1)
829,BSU_37790,3880740,3882014,-1,Catabolic NAD-specific glutamate dehydrogenase RocG (NAD-GDH) (EC 1.4.1.2) (Glutamate dehydrogenase) (GlutDH) (Trigger enzyme RocG)
830,BSU_40350,4145747,4147132,1,Transcriptional activator RocR (Arginine utilization regulatory protein RocR)
831,BSU_38120,3912332,3913513,-1,Peptidoglycan glycosyltransferase RodA (PGT) (EC 2.4.1.129) (Cell elongation protein RodA) (Cell wall polymerase) (Peptidoglycan polymerase) (PG polymerase) (Rod shape-determining protein)
832,BSU_14240,1493787,1494362,1,Repressor Rok
833,BSU_01090,129340,129588,1,Ribosome-associated protein L7Ae-like
834,BSU_40500,4163197,4163646,-1,50S ribosomal protein L9 (BL17)
835,BSU_01020,118591,119016,1,50S ribosomal protein L11 (BL11)
836,BSU_28850,2952224,2952583,-1,50S ribosomal protein L20
837,BSU_27960,2855518,2855826,-1,50S ribosomal protein L21 (BL20)
838,BSU_15820,1655599,1655787,-1,50S ribosomal protein L28
839,BSU_37070,3803081,3803281,-1,50S ribosomal protein L31
840,BSU_15080,1575804,1575983,1,50S ribosomal protein L32
841,BSU_24900,2574408,2574557,-1,50S ribosomal protein L33 1
842,BSU_01070,121919,125500,1,DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)
843,BSU_37160,3812542,3813063,-1,DNA-directed RNA polymerase subunit delta (RNAP delta factor)
844,BSU_14540,1524791,1525000,-1,DNA-directed RNA polymerase subunit epsilon (RNAP epsilon subunit) (EC 2.7.7.6) (DNA-directed RNA polymerase subunit omega 1) (RNA polymerase epsilon subunit) (RNA polymerase omega 1 subunit) (Transcriptase subunit epsilon) (Transcriptase subunit omega 1)
845,BSU_16490,1717933,1718673,1,30S ribosomal protein S2 (BS1) (Vegetative protein 209) (VEG209)
846,BSU_29660,3035730,3036332,1,30S ribosomal protein S4 (BS4)
847,BSU_40910,4199445,4199732,-1,30S ribosomal protein S6 (BS9)
848,BSU_01150,135364,135672,1,30S ribosomal protein S10 (BS13)
849,BSU_08880,965909,966178,1,Alternate 30S ribosomal protein S14
850,BSU_16680,1738941,1739210,1,30S ribosomal protein S15 (BS18)
851,BSU_40890,4198603,4198842,-1,30S ribosomal protein S18 (BS21)
852,BSU_25550,2635815,2636081,1,30S ribosomal protein S20 (BS20)
853,BSU_15640,1636131,1637849,-1,Rqc2 homolog RqcH (RqcH)
