,exp,ale,flask,isolate,tech_rep,presence,Reference Seq,Position,Mutation Type,Details,Sequence Change,Gene,coding,organism
53,C321.∆A,8,1,1,1,1.0,NC_000913,316453,SNP,*289* (TAG→TAA),G→A,insF1,True,Escherichia coli
805,C321.∆A,8,1,2,1,1.0,NC_000913,335221,SNP,intergenic (‑199/‑59),A→G,yahC/yahD,False,Escherichia coli
55,C321.∆A,8,1,1,1,1.0,NC_000913,340089,SNP,intergenic (+346/‑76),G→A,yahG/yahI,False,Escherichia coli
59,C321.∆A,8,1,1,1,1.0,NC_000913,349847,SNP,intergenic (+275/‑165),T→C,prpB/prpC,False,Escherichia coli
61,C321.∆A,8,1,1,1,1.0,NC_000913,357591,SNP,intergenic (+137/+200),C→T,codA/cynR,False,Escherichia coli
62,C321.∆A,8,1,1,1,1.0,NC_000913,357606,SNP,intergenic (+152/+185),C→T,codA/cynR,False,Escherichia coli
690,C321.∆A,8,1,1,1,1.0,NC_000913,375067,SNP,intergenic (+186/‑392),A→G,mhpE/mhpT,False,Escherichia coli
691,C321.∆A,8,1,1,1,1.0,NC_000913,375075,SNP,intergenic (+194/‑384),G→A,mhpE/mhpT,False,Escherichia coli
67,C321.∆A,8,1,1,1,1.0,NC_000913,375307,SNP,intergenic (+426/‑152),C→T,mhpE/mhpT,False,Escherichia coli
77,C321.∆A,8,1,1,1,1.0,NC_000913,437107,SNP,*173* (TAG→TAA),G→A,pgpA,True,Escherichia coli
80,C321.∆A,8,1,1,1,1.0,NC_000913,444641,SNP,intergenic (‑126/‑42),C→T,panE/yajQ,False,Escherichia coli
95,C321.∆A,8,1,1,1,1.0,NC_000913,515808,SNP,intergenic (‑35/‑111),C→T,qmcA/fetA,False,Escherichia coli
808,C321.∆A,8,1,2,1,1.0,NC_000913,523253,SNP,intergenic (+423/‑8),C→T,ybbP/rhsD,False,Escherichia coli
99,C321.∆A,8,1,1,1,1.0,NC_000913,540515,SNP,intergenic (+7/‑50),C→T,allB/ybbY,False,Escherichia coli
101,C321.∆A,8,1,1,1,1.0,NC_000913,551332,SNP,*298* (TAG→TAA),G→A,ybcF,True,Escherichia coli
104,C321.∆A,8,1,1,1,1.0,NC_000913,578568,SNP,*154* (TAG→TAA),G→A,rzpD,True,Escherichia coli
128,C321.∆A,8,1,1,1,1.0,NC_000913,812947,SNP,*226* (TAG→TAA),G→A,bioD,True,Escherichia coli
134,C321.∆A,8,1,1,1,1.0,NC_000913,850389,SNP,intergenic (‑292/‑61),T→C,rhtA/ompX,False,Escherichia coli
136,C321.∆A,8,1,1,1,1.0,NC_000913,854765,SNP,*373* (TAG→TAA),G→A,ybiR,True,Escherichia coli
137,C321.∆A,8,1,1,1,1.0,NC_000913,855796,SNP,intergenic (‑52/‑167),A→G,ldtB/ybiT,False,Escherichia coli
146,C321.∆A,8,1,1,1,1.0,NC_000913,911132,SNP,intergenic (‑83/+50),A→G,poxB/hcr,False,Escherichia coli
155,C321.∆A,8,1,1,1,1.0,NC_000913,969352,SNP,*329* (TAG→TAA),G→A,lpxK,True,Escherichia coli
181,C321.∆A,8,1,1,1,1.0,NC_000913,1204160,SNP,*113* (TAG→TAA),G→A,ymfM,True,Escherichia coli
185,C321.∆A,8,1,1,1,1.0,NC_000913,1211652,SNP,intergenic (+75/+28),C→T,icdC/iraM,False,Escherichia coli
186,C321.∆A,8,1,1,1,1.0,NC_000913,1212233,SNP,intergenic (‑230/+470),A→G,iraM/ycgX,False,Escherichia coli
692,C321.∆A,8,1,1,1,1.0,NC_000913,1286793,SNP,intergenic (+267/+273),A→G,narI/rttR,False,Escherichia coli
693,C321.∆A,8,1,1,1,1.0,NC_000913,1286796,SNP,intergenic (+270/+270),T→C,narI/rttR,False,Escherichia coli
710,C321.∆A,8,1,1,1,1.0,NC_000913,1286831,SNP,intergenic (+305/+235),T→A,narI/rttR,False,Escherichia coli
198,C321.∆A,8,1,1,1,1.0,NC_000913,1286859,SNP,intergenic (+333/+207),T→C,narI/rttR,False,Escherichia coli
199,C321.∆A,8,1,1,1,1.0,NC_000913,1286984,SNP,intergenic (+458/+82),G→A,narI/rttR,False,Escherichia coli
209,C321.∆A,8,1,1,1,1.0,NC_000913,1380807,SNP,*220* (TAG→TAA),G→A,ycjU,True,Escherichia coli
216,C321.∆A,8,1,1,1,1.0,NC_000913,1418386,SNP,intergenic (‑157/‑285),G→A,kilR/sieB,False,Escherichia coli
220,C321.∆A,8,1,1,1,1.0,NC_000913,1426288,SNP,intergenic (+206/‑166),G→A,ydaY/tmpR,False,Escherichia coli
226,C321.∆A,8,1,1,1,1.0,NC_000913,1459052,SNP,*263* (TAG→TAA),G→A,paaG,True,Escherichia coli
235,C321.∆A,8,1,1,1,1.0,NC_000913,1533045,SNP,intergenic (+93/‑7),C→T,ydcC/pptA,False,Escherichia coli
252,C321.∆A,8,1,1,1,1.0,NC_000913,1630986,SNP,intergenic (‑73/+16),A→G,ydfI/ydfJ,False,Escherichia coli
291,C321.∆A,8,1,1,1,1.0,NC_000913,1862634,SNP,intergenic (‑205/‑137),A→G,msrB/gapA,False,Escherichia coli
314,C321.∆A,8,1,1,1,1.0,NC_000913,2021501,SNP,*138* (TAG→TAA),G→A,fliN,True,Escherichia coli
315,C321.∆A,8,1,1,1,1.0,NC_000913,2022606,SNP,*246* (TAG→TAA),G→A,fliP,True,Escherichia coli
334,C321.∆A,8,1,1,1,1.0,NC_000913,2164998,SNP,*241* (TAG→TAA),G→A,baeR,True,Escherichia coli
352,C321.∆A,8,1,1,1,1.0,NC_000913,2276298,SNP,*342* (TAG→TAA),G→A,yejE,True,Escherichia coli
363,C321.∆A,8,1,1,1,1.0,NC_000913,2414699,SNP,intergenic (+27/‑48),T→C,ackA/pta,False,Escherichia coli
381,C321.∆A,8,1,1,1,1.0,NC_000913,2534031,SNP,intergenic (+10/‑35),T→C,ptsH/ptsI,False,Escherichia coli
397,C321.∆A,8,1,1,1,1.0,NC_000913,2685561,SNP,intergenic (‑54/‑274),T→C,glyA/hmp,False,Escherichia coli
425,C321.∆A,8,1,1,1,1.0,NC_000913,2827351,SNP,*320* (TAG→TAA),G→A,srlE,True,Escherichia coli
426,C321.∆A,8,1,1,1,1.0,NC_000913,2835045,SNP,*378* (TAG→TAA),G→A,norW,True,Escherichia coli
427,C321.∆A,8,1,1,1,1.0,NC_000913,2839384,SNP,intergenic (‑120/‑140),T→A,ascG/ascF,False,Escherichia coli
440,C321.∆A,8,1,1,1,1.0,NC_000913,2905532,SNP,intergenic (‑114/‑25),T→C,queE/yqcG,False,Escherichia coli
459,C321.∆A,8,1,1,1,1.0,NC_000913,2997689,SNP,intergenic (‑89/+3),C→T,insC1/ygeQ,False,Escherichia coli
474,C321.∆A,8,1,1,1,1.0,NC_000913,3096673,SNP,*97* (TAG→TAA),G→A,yggU,True,Escherichia coli
485,C321.∆A,8,1,1,1,1.0,NC_000913,3178015,SNP,intergenic (‑105/‑100),G→A,nudF/tolC,False,Escherichia coli
513,C321.∆A,8,1,1,1,1.0,NC_000913,3309007,SNP,intergenic (‑83/+26),G→A,nlpI/pnp,False,Escherichia coli
533,C321.∆A,8,1,1,1,1.0,NC_000913,3503952,SNP,*262* (TAG→TAA),G→A,frlD,True,Escherichia coli
573,C321.∆A,8,1,1,1,1.0,NC_000913,3781017,SNP,*397* (TAG→TAA),G→A,lldD,True,Escherichia coli
594,C321.∆A,8,1,1,1,1.0,NC_000913,3908514,SNP,intergenic (‑148/+35),A→G,pstB/pstA,False,Escherichia coli
619,C321.∆A,8,1,1,1,1.0,NC_000913,4078438,SNP,*330* (TAG→TAA),G→A,yiiD,True,Escherichia coli
1412,C321.∆A,8,1,1,1,1.0,NC_000913,4264304,SNP,intergenic (‑73/‑10),T→C,qorA/dnaB,False,Escherichia coli
631,C321.∆A,8,1,1,1,1.0,NC_000913,4279849,SNP,intergenic (+21/‑131),A→G,ghxP/yjcE,False,Escherichia coli
645,C321.∆A,8,1,1,1,1.0,NC_000913,4424386,SNP,*229* (TAG→TAA),G→A,ulaF,True,Escherichia coli
653,C321.∆A,8,1,1,1,1.0,NC_000913,4447891,SNP,*1260* (TAG→TAA),G→A,tamB,True,Escherichia coli
661,C321.∆A,8,1,1,1,1.0,NC_000913,4499500,SNP,*302* (TAG→TAA),G→A,insD1,True,Escherichia coli
664,C321.∆A,8,1,1,1,1.0,NC_000913,4504006,SNP,intergenic (‑575/‑52),G→A,insG/yjhB,False,Escherichia coli
666,C321.∆A,8,1,1,1,1.0,NC_000913,4510188,SNP,intergenic (+55/+502),A→G,yjhV/fecE,False,Escherichia coli
683,C321.∆A,8,1,1,1,1.0,NC_000913,4614260,SNP,*260* (TAG→TAA),G→A,yjjV,True,Escherichia coli
687,C321.∆A,8,1,1,1,1.0,NC_000913,4638120,SNP,*475* (TAG→TAA),G→A,creC,True,Escherichia coli
7,C321.∆A,9,1,1,1,1.0,NC_000913,28269,SNP,intergenic (+62/‑105),C→T,rihC/dapB,False,Escherichia coli
9,C321.∆A,9,1,1,1,1.0,NC_000913,35373,SNP,intergenic (‑2/+4),G→C,caiE/caiD,False,Escherichia coli
12,C321.∆A,9,1,1,1,1.0,NC_000913,49765,SNP,intergenic (+134/‑58),C→T,kefC/folA,False,Escherichia coli
1221,C321.∆A,9,1,1,1,1.0,NC_000913,49800,SNP,intergenic (+169/‑23),A→T,kefC/folA,False,Escherichia coli
689,C321.∆A,9,1,1,1,1.0,NC_000913,66614,SNP,intergenic (‑64/+221),T→A,araD/araA,False,Escherichia coli
713,C321.∆A,9,1,1,1,1.0,NC_000913,66626,SNP,intergenic (‑76/+209),C→T,araD/araA,False,Escherichia coli
728,C321.∆A,9,1,1,1,1.0,NC_000913,123001,SNP,intergenic (+145/‑16),A→G,pdhR/aceE,False,Escherichia coli
52,C321.∆A,9,1,1,1,1.0,NC_000913,315244,SNP,intergenic (+16/‑47),G→A,eaeH/insE1,False,Escherichia coli
53,C321.∆A,9,1,1,1,1.0,NC_000913,316453,SNP,*289* (TAG→TAA),G→A,insF1,True,Escherichia coli
55,C321.∆A,9,1,1,1,1.0,NC_000913,340089,SNP,intergenic (+346/‑76),G→A,yahG/yahI,False,Escherichia coli
59,C321.∆A,9,1,1,1,1.0,NC_000913,349847,SNP,intergenic (+275/‑165),T→C,prpB/prpC,False,Escherichia coli
61,C321.∆A,9,1,1,1,1.0,NC_000913,357591,SNP,intergenic (+137/+200),C→T,codA/cynR,False,Escherichia coli
62,C321.∆A,9,1,1,1,1.0,NC_000913,357606,SNP,intergenic (+152/+185),C→T,codA/cynR,False,Escherichia coli
690,C321.∆A,9,1,1,1,1.0,NC_000913,375067,SNP,intergenic (+186/‑392),A→G,mhpE/mhpT,False,Escherichia coli
691,C321.∆A,9,1,2,1,1.0,NC_000913,375075,SNP,intergenic (+194/‑384),G→A,mhpE/mhpT,False,Escherichia coli
67,C321.∆A,9,1,1,1,1.0,NC_000913,375307,SNP,intergenic (+426/‑152),C→T,mhpE/mhpT,False,Escherichia coli
77,C321.∆A,9,1,1,1,1.0,NC_000913,437107,SNP,*173* (TAG→TAA),G→A,pgpA,True,Escherichia coli
80,C321.∆A,9,1,1,1,1.0,NC_000913,444641,SNP,intergenic (‑126/‑42),C→T,panE/yajQ,False,Escherichia coli
95,C321.∆A,9,1,1,1,1.0,NC_000913,515808,SNP,intergenic (‑35/‑111),C→T,qmcA/fetA,False,Escherichia coli
99,C321.∆A,9,1,1,1,1.0,NC_000913,540515,SNP,intergenic (+7/‑50),C→T,allB/ybbY,False,Escherichia coli
101,C321.∆A,9,1,1,1,1.0,NC_000913,551332,SNP,*298* (TAG→TAA),G→A,ybcF,True,Escherichia coli
104,C321.∆A,9,1,1,1,1.0,NC_000913,578568,SNP,*154* (TAG→TAA),G→A,rzpD,True,Escherichia coli
128,C321.∆A,9,1,1,1,1.0,NC_000913,812947,SNP,*226* (TAG→TAA),G→A,bioD,True,Escherichia coli
134,C321.∆A,9,1,1,1,1.0,NC_000913,850389,SNP,intergenic (‑292/‑61),T→C,rhtA/ompX,False,Escherichia coli
136,C321.∆A,9,1,1,1,1.0,NC_000913,854765,SNP,*373* (TAG→TAA),G→A,ybiR,True,Escherichia coli
137,C321.∆A,9,1,1,1,1.0,NC_000913,855796,SNP,intergenic (‑52/‑167),A→G,ldtB/ybiT,False,Escherichia coli
146,C321.∆A,9,1,1,1,1.0,NC_000913,911132,SNP,intergenic (‑83/+50),A→G,poxB/hcr,False,Escherichia coli
155,C321.∆A,9,1,1,1,1.0,NC_000913,969352,SNP,*329* (TAG→TAA),G→A,lpxK,True,Escherichia coli
181,C321.∆A,9,1,1,1,1.0,NC_000913,1204160,SNP,*113* (TAG→TAA),G→A,ymfM,True,Escherichia coli
185,C321.∆A,9,1,1,1,1.0,NC_000913,1211652,SNP,intergenic (+75/+28),C→T,icdC/iraM,False,Escherichia coli
186,C321.∆A,9,1,1,1,1.0,NC_000913,1212233,SNP,intergenic (‑230/+470),A→G,iraM/ycgX,False,Escherichia coli
692,C321.∆A,9,1,1,1,1.0,NC_000913,1286793,SNP,intergenic (+267/+273),A→G,narI/rttR,False,Escherichia coli
693,C321.∆A,9,1,1,1,1.0,NC_000913,1286796,SNP,intergenic (+270/+270),T→C,narI/rttR,False,Escherichia coli
710,C321.∆A,9,1,1,1,1.0,NC_000913,1286831,SNP,intergenic (+305/+235),T→A,narI/rttR,False,Escherichia coli
198,C321.∆A,9,1,1,1,1.0,NC_000913,1286859,SNP,intergenic (+333/+207),T→C,narI/rttR,False,Escherichia coli
199,C321.∆A,9,1,1,1,1.0,NC_000913,1286984,SNP,intergenic (+458/+82),G→A,narI/rttR,False,Escherichia coli
1554,C321.∆A,9,1,1,1,1.0,NC_000913,1310401,SNP,intergenic (‑132/+168),A→G,kch/yciI,False,Escherichia coli
209,C321.∆A,9,1,1,1,1.0,NC_000913,1380807,SNP,*220* (TAG→TAA),G→A,ycjU,True,Escherichia coli
216,C321.∆A,9,1,1,1,1.0,NC_000913,1418386,SNP,intergenic (‑157/‑285),G→A,kilR/sieB,False,Escherichia coli
220,C321.∆A,9,1,1,1,1.0,NC_000913,1426288,SNP,intergenic (+206/‑166),G→A,ydaY/tmpR,False,Escherichia coli
226,C321.∆A,9,1,1,1,1.0,NC_000913,1459052,SNP,*263* (TAG→TAA),G→A,paaG,True,Escherichia coli
235,C321.∆A,9,1,1,1,1.0,NC_000913,1533045,SNP,intergenic (+93/‑7),C→T,ydcC/pptA,False,Escherichia coli
252,C321.∆A,9,1,1,1,1.0,NC_000913,1630986,SNP,intergenic (‑73/+16),A→G,ydfI/ydfJ,False,Escherichia coli
291,C321.∆A,9,1,1,1,1.0,NC_000913,1862634,SNP,intergenic (‑205/‑137),A→G,msrB/gapA,False,Escherichia coli
314,C321.∆A,9,1,1,1,1.0,NC_000913,2021501,SNP,*138* (TAG→TAA),G→A,fliN,True,Escherichia coli
315,C321.∆A,9,1,1,1,1.0,NC_000913,2022606,SNP,*246* (TAG→TAA),G→A,fliP,True,Escherichia coli
1563,C321.∆A,9,1,1,1,1.0,NC_000913,2089755,SNP,intergenic (‑42/‑241),C→T,yefM/hisL,False,Escherichia coli
334,C321.∆A,9,1,1,1,1.0,NC_000913,2164998,SNP,*241* (TAG→TAA),G→A,baeR,True,Escherichia coli
352,C321.∆A,9,1,1,1,1.0,NC_000913,2276298,SNP,*342* (TAG→TAA),G→A,yejE,True,Escherichia coli
363,C321.∆A,9,1,1,1,1.0,NC_000913,2414699,SNP,intergenic (+27/‑48),T→C,ackA/pta,False,Escherichia coli
1318,C321.∆A,9,1,2,1,1.0,NC_000913,2419210,SNP,intergenic (‑34/+24),G→A,yfcD/yfcE,False,Escherichia coli
1319,C321.∆A,9,1,2,1,1.0,NC_000913,2455017,SNP,intergenic (‑16/+66),T→C,yfcU/yfcV,False,Escherichia coli
381,C321.∆A,9,1,1,1,1.0,NC_000913,2534031,SNP,intergenic (+10/‑35),T→C,ptsH/ptsI,False,Escherichia coli
397,C321.∆A,9,1,1,1,1.0,NC_000913,2685561,SNP,intergenic (‑54/‑274),T→C,glyA/hmp,False,Escherichia coli
1322,C321.∆A,9,1,1,1,1.0,NC_000913,2689538,SNP,intergenic (‑32/+133),C→T,yfhG/glrK,False,Escherichia coli
1323,C321.∆A,9,1,2,1,1.0,NC_000913,2819222,SNP,intergenic (‑76/+159),T→C,csrA/alaS,False,Escherichia coli
425,C321.∆A,9,1,1,1,1.0,NC_000913,2827351,SNP,*320* (TAG→TAA),G→A,srlE,True,Escherichia coli
426,C321.∆A,9,1,1,1,1.0,NC_000913,2835045,SNP,*378* (TAG→TAA),G→A,norW,True,Escherichia coli
427,C321.∆A,9,1,1,1,1.0,NC_000913,2839384,SNP,intergenic (‑120/‑140),T→A,ascG/ascF,False,Escherichia coli
440,C321.∆A,9,1,1,1,1.0,NC_000913,2905532,SNP,intergenic (‑114/‑25),T→C,queE/yqcG,False,Escherichia coli
459,C321.∆A,9,1,1,1,1.0,NC_000913,2997689,SNP,intergenic (‑89/+3),C→T,insC1/ygeQ,False,Escherichia coli
474,C321.∆A,9,1,1,1,1.0,NC_000913,3096673,SNP,*97* (TAG→TAA),G→A,yggU,True,Escherichia coli
485,C321.∆A,9,1,1,1,1.0,NC_000913,3178015,SNP,intergenic (‑105/‑100),G→A,nudF/tolC,False,Escherichia coli
494,C321.∆A,9,1,1,1,1.0,NC_000913,3236513,SNP,intergenic (+50/‑27),T→C,ygjP/ygjQ,False,Escherichia coli
513,C321.∆A,9,1,1,1,1.0,NC_000913,3309007,SNP,intergenic (‑83/+26),G→A,nlpI/pnp,False,Escherichia coli
1330,C321.∆A,9,1,2,1,1.0,NC_000913,3390459,SNP,intergenic (+10/+124),T→C,aaeR/tldD,False,Escherichia coli
533,C321.∆A,9,1,1,1,1.0,NC_000913,3503952,SNP,*262* (TAG→TAA),G→A,frlD,True,Escherichia coli
1574,C321.∆A,9,1,1,1,1.0,NC_000913,3754521,SNP,intergenic (‑93/+452),G→T,yiaW/aldB,False,Escherichia coli
573,C321.∆A,9,1,1,1,1.0,NC_000913,3781017,SNP,*397* (TAG→TAA),G→A,lldD,True,Escherichia coli
594,C321.∆A,9,1,1,1,1.0,NC_000913,3908514,SNP,intergenic (‑148/+35),A→G,pstB/pstA,False,Escherichia coli
619,C321.∆A,9,1,1,1,1.0,NC_000913,4078438,SNP,*330* (TAG→TAA),G→A,yiiD,True,Escherichia coli
1337,C321.∆A,9,1,2,1,1.0,NC_000913,4153595,SNP,intergenic (‑497/+101),A→C,ppc/argE,False,Escherichia coli
735,C321.∆A,9,1,2,1,1.0,NC_000913,4153616,SNP,intergenic (‑518/+80),C→T,ppc/argE,False,Escherichia coli
736,C321.∆A,9,1,2,1,1.0,NC_000913,4153658,SNP,intergenic (‑560/+38),C→T,ppc/argE,False,Escherichia coli
631,C321.∆A,9,1,1,1,1.0,NC_000913,4279849,SNP,intergenic (+21/‑131),A→G,ghxP/yjcE,False,Escherichia coli
1579,C321.∆A,9,1,1,1,1.0,NC_000913,4352433,SNP,intergenic (+76/‑151),A→G,yjdJ/ghoS,False,Escherichia coli
645,C321.∆A,9,1,1,1,1.0,NC_000913,4424386,SNP,*229* (TAG→TAA),G→A,ulaF,True,Escherichia coli
653,C321.∆A,9,1,1,1,1.0,NC_000913,4447891,SNP,*1260* (TAG→TAA),G→A,tamB,True,Escherichia coli
661,C321.∆A,9,1,1,1,1.0,NC_000913,4499500,SNP,*302* (TAG→TAA),G→A,insD1,True,Escherichia coli
664,C321.∆A,9,1,1,1,1.0,NC_000913,4504006,SNP,intergenic (‑575/‑52),G→A,insG/yjhB,False,Escherichia coli
666,C321.∆A,9,1,1,1,1.0,NC_000913,4510188,SNP,intergenic (+55/+502),A→G,yjhV/fecE,False,Escherichia coli
683,C321.∆A,9,1,1,1,1.0,NC_000913,4614260,SNP,*260* (TAG→TAA),G→A,yjjV,True,Escherichia coli
687,C321.∆A,9,1,1,1,1.0,NC_000913,4638120,SNP,*475* (TAG→TAA),G→A,creC,True,Escherichia coli
7,C321.∆A,10,1,1,1,1.0,NC_000913,28269,SNP,intergenic (+62/‑105),C→T,rihC/dapB,False,Escherichia coli
9,C321.∆A,10,1,1,1,1.0,NC_000913,35373,SNP,intergenic (‑2/+4),G→C,caiE/caiD,False,Escherichia coli
12,C321.∆A,10,1,1,1,1.0,NC_000913,49765,SNP,intergenic (+134/‑58),C→T,kefC/folA,False,Escherichia coli
689,C321.∆A,10,1,1,1,1.0,NC_000913,66614,SNP,intergenic (‑64/+221),T→A,araD/araA,False,Escherichia coli
713,C321.∆A,10,1,1,1,1.0,NC_000913,66626,SNP,intergenic (‑76/+209),C→T,araD/araA,False,Escherichia coli
52,C321.∆A,10,1,1,1,1.0,NC_000913,315244,SNP,intergenic (+16/‑47),G→A,eaeH/insE1,False,Escherichia coli
53,C321.∆A,10,1,1,1,1.0,NC_000913,316453,SNP,*289* (TAG→TAA),G→A,insF1,True,Escherichia coli
55,C321.∆A,10,1,1,1,1.0,NC_000913,340089,SNP,intergenic (+346/‑76),G→A,yahG/yahI,False,Escherichia coli
59,C321.∆A,10,1,1,1,1.0,NC_000913,349847,SNP,intergenic (+275/‑165),T→C,prpB/prpC,False,Escherichia coli
61,C321.∆A,10,1,1,1,1.0,NC_000913,357591,SNP,intergenic (+137/+200),C→T,codA/cynR,False,Escherichia coli
62,C321.∆A,10,1,1,1,1.0,NC_000913,357606,SNP,intergenic (+152/+185),C→T,codA/cynR,False,Escherichia coli
690,C321.∆A,10,1,1,1,1.0,NC_000913,375067,SNP,intergenic (+186/‑392),A→G,mhpE/mhpT,False,Escherichia coli
691,C321.∆A,10,1,1,1,1.0,NC_000913,375075,SNP,intergenic (+194/‑384),G→A,mhpE/mhpT,False,Escherichia coli
67,C321.∆A,10,1,1,1,1.0,NC_000913,375307,SNP,intergenic (+426/‑152),C→T,mhpE/mhpT,False,Escherichia coli
930,C321.∆A,10,1,2,1,1.0,NC_000913,406385,SNP,intergenic (+163/‑20),C→G,yaiI/aroL,False,Escherichia coli
77,C321.∆A,10,1,1,1,1.0,NC_000913,437107,SNP,*173* (TAG→TAA),G→A,pgpA,True,Escherichia coli
80,C321.∆A,10,1,1,1,1.0,NC_000913,444641,SNP,intergenic (‑126/‑42),C→T,panE/yajQ,False,Escherichia coli
866,C321.∆A,10,1,1,1,1.0,NC_000913,490875,SNP,intergenic (‑63/‑7),A→G,priC/ybaN,False,Escherichia coli
95,C321.∆A,10,1,1,1,1.0,NC_000913,515808,SNP,intergenic (‑35/‑111),C→T,qmcA/fetA,False,Escherichia coli
99,C321.∆A,10,1,1,1,1.0,NC_000913,540515,SNP,intergenic (+7/‑50),C→T,allB/ybbY,False,Escherichia coli
101,C321.∆A,10,1,1,1,1.0,NC_000913,551332,SNP,*298* (TAG→TAA),G→A,ybcF,True,Escherichia coli
104,C321.∆A,10,1,1,1,1.0,NC_000913,578568,SNP,*154* (TAG→TAA),G→A,rzpD,True,Escherichia coli
128,C321.∆A,10,1,1,1,1.0,NC_000913,812947,SNP,*226* (TAG→TAA),G→A,bioD,True,Escherichia coli
134,C321.∆A,10,1,1,1,1.0,NC_000913,850389,SNP,intergenic (‑292/‑61),T→C,rhtA/ompX,False,Escherichia coli
136,C321.∆A,10,1,1,1,1.0,NC_000913,854765,SNP,*373* (TAG→TAA),G→A,ybiR,True,Escherichia coli
137,C321.∆A,10,1,1,1,1.0,NC_000913,855796,SNP,intergenic (‑52/‑167),A→G,ldtB/ybiT,False,Escherichia coli
146,C321.∆A,10,1,1,1,1.0,NC_000913,911132,SNP,intergenic (‑83/+50),A→G,poxB/hcr,False,Escherichia coli
155,C321.∆A,10,1,1,1,1.0,NC_000913,969352,SNP,*329* (TAG→TAA),G→A,lpxK,True,Escherichia coli
181,C321.∆A,10,1,1,1,1.0,NC_000913,1204160,SNP,*113* (TAG→TAA),G→A,ymfM,True,Escherichia coli
185,C321.∆A,10,1,1,1,1.0,NC_000913,1211652,SNP,intergenic (+75/+28),C→T,icdC/iraM,False,Escherichia coli
186,C321.∆A,10,1,1,1,1.0,NC_000913,1212233,SNP,intergenic (‑230/+470),A→G,iraM/ycgX,False,Escherichia coli
692,C321.∆A,10,1,2,1,1.0,NC_000913,1286793,SNP,intergenic (+267/+273),A→G,narI/rttR,False,Escherichia coli
693,C321.∆A,10,1,2,1,1.0,NC_000913,1286796,SNP,intergenic (+270/+270),T→C,narI/rttR,False,Escherichia coli
198,C321.∆A,10,1,1,1,1.0,NC_000913,1286859,SNP,intergenic (+333/+207),T→C,narI/rttR,False,Escherichia coli
199,C321.∆A,10,1,1,1,1.0,NC_000913,1286984,SNP,intergenic (+458/+82),G→A,narI/rttR,False,Escherichia coli
209,C321.∆A,10,1,1,1,1.0,NC_000913,1380807,SNP,*220* (TAG→TAA),G→A,ycjU,True,Escherichia coli
216,C321.∆A,10,1,1,1,1.0,NC_000913,1418386,SNP,intergenic (‑157/‑285),G→A,kilR/sieB,False,Escherichia coli
220,C321.∆A,10,1,1,1,1.0,NC_000913,1426288,SNP,intergenic (+206/‑166),G→A,ydaY/tmpR,False,Escherichia coli
226,C321.∆A,10,1,1,1,1.0,NC_000913,1459052,SNP,*263* (TAG→TAA),G→A,paaG,True,Escherichia coli
235,C321.∆A,10,1,1,1,1.0,NC_000913,1533045,SNP,intergenic (+93/‑7),C→T,ydcC/pptA,False,Escherichia coli
252,C321.∆A,10,1,1,1,1.0,NC_000913,1630986,SNP,intergenic (‑73/+16),A→G,ydfI/ydfJ,False,Escherichia coli
882,C321.∆A,10,1,1,1,1.0,NC_000913,1754636,SNP,intergenic (‑159/+296),G→A,ydhY/ydhZ,False,Escherichia coli
884,C321.∆A,10,1,1,1,1.0,NC_000913,1807397,SNP,intergenic (+98/‑3),A→G,pfkB/ydiZ,False,Escherichia coli
947,C321.∆A,10,1,2,1,1.0,NC_000913,1810164,SNP,intergenic (+116/‑47),T→C,yniC/ydjM,False,Escherichia coli
291,C321.∆A,10,1,1,1,1.0,NC_000913,1862634,SNP,intergenic (‑205/‑137),A→G,msrB/gapA,False,Escherichia coli
314,C321.∆A,10,1,1,1,1.0,NC_000913,2021501,SNP,*138* (TAG→TAA),G→A,fliN,True,Escherichia coli
315,C321.∆A,10,1,1,1,1.0,NC_000913,2022606,SNP,*246* (TAG→TAA),G→A,fliP,True,Escherichia coli
891,C321.∆A,10,1,1,1,1.0,NC_000913,2142952,SNP,intergenic (‑4/‑314),T→C,udk/yegE,False,Escherichia coli
334,C321.∆A,10,1,1,1,1.0,NC_000913,2164998,SNP,*241* (TAG→TAA),G→A,baeR,True,Escherichia coli
896,C321.∆A,10,1,1,1,1.0,NC_000913,2222128,SNP,intergenic (‑139/‑57),T→C,bglX/dld,False,Escherichia coli
352,C321.∆A,10,1,1,1,1.0,NC_000913,2276298,SNP,*342* (TAG→TAA),G→A,yejE,True,Escherichia coli
363,C321.∆A,10,1,1,1,1.0,NC_000913,2414699,SNP,intergenic (+27/‑48),T→C,ackA/pta,False,Escherichia coli
381,C321.∆A,10,1,1,1,1.0,NC_000913,2534031,SNP,intergenic (+10/‑35),T→C,ptsH/ptsI,False,Escherichia coli
397,C321.∆A,10,1,1,1,1.0,NC_000913,2685561,SNP,intergenic (‑54/‑274),T→C,glyA/hmp,False,Escherichia coli
957,C321.∆A,10,1,2,1,1.0,NC_000913,2788803,SNP,intergenic (+154/‑182),T→C,ygaQ/csiD,False,Escherichia coli
425,C321.∆A,10,1,1,1,1.0,NC_000913,2827351,SNP,*320* (TAG→TAA),G→A,srlE,True,Escherichia coli
426,C321.∆A,10,1,1,1,1.0,NC_000913,2835045,SNP,*378* (TAG→TAA),G→A,norW,True,Escherichia coli
