tss_id,strand,tss,reads_log,reads_hs,reads_hs_stat,rts_id
TSS-FWD-1398,FWD,2771308,5,5,5,RTS_R4_+_850
TSS-FWD-1399,FWD,2773413,,1,2,RTS_R4_+_851
TSS-FWD-1400,FWD,2775809,32,32,32,RTS_R4_+_852
TSS-FWD-1401,FWD,2776786,,2,2,RTS_R4_+_853
TSS-FWD-1402,FWD,2786949,8,8,31,RTS_R4_+_854
TSS-FWD-1403,FWD,2788933,,,3,RTS_R4_+_855
TSS-FWD-1404,FWD,2788948,2,2,5,RTS_R4_+_855
TSS-FWD-1405,FWD,2793646,5,5,5,RTS_R4_+_856
TSS-FWD-1406,FWD,2795209,158,161,161,RTS_R4_+_857
TSS-FWD-1407,FWD,2795219,65,67,68,RTS_R4_+_857
TSS-FWD-1408,FWD,2797144,,11,11,RTS_R4_+_858
TSS-FWD-1409,FWD,2798143,154,158,164,RTS_R4_+_859
TSS-FWD-1410,FWD,2798150,218,219,233,RTS_R4_+_859
TSS-FWD-1411,FWD,2798678,30,32,45,RTS_R4_+_860
TSS-FWD-1412,FWD,2802587,5,5,5,RTS_R4_+_861
TSS-FWD-1413,FWD,2802771,13,13,13,RTS_R4_+_861
TSS-FWD-1414,FWD,2802782,20,21,21,RTS_R4_+_861
TSS-FWD-1415,FWD,2807591,827,831,831,RTS_R4_+_862
TSS-FWD-1416,FWD,2807602,72,75,75,RTS_R4_+_862
TSS-FWD-1417,FWD,2807710,15,15,15,RTS_R4_+_862
TSS-FWD-1418,FWD,2808717,856,856,856,RTS_R4_+_863
TSS-FWD-1419,FWD,2808741,992,1002,1003,RTS_R4_+_863
TSS-FWD-1420,FWD,2808755,70,71,71,RTS_R4_+_863
TSS-FWD-1421,FWD,2808768,12,12,12,RTS_R4_+_863
TSS-FWD-1422,FWD,2809360,39,39,39,RTS_R4_+_864
TSS-FWD-1423,FWD,2812824,61,74,429,RTS_R4_+_865
TSS-FWD-1424,FWD,2823750,3,3,3,RTS_R4_+_866
TSS-FWD-1425,FWD,2823813,,1,3,RTS_R4_+_866
TSS-FWD-1426,FWD,2826984,93,93,93,RTS_R4_+_867
TSS-FWD-1427,FWD,2827732,23,24,24,RTS_R4_+_868
TSS-FWD-1428,FWD,2830462,2,2,2,RTS_R4_+_869
TSS-FWD-1429,FWD,2835275,5,5,5,RTS_R4_+_870
TSS-FWD-1430,FWD,2837449,1,1,1,RTS_R4_+_871
TSS-FWD-1431,FWD,2848861,26,26,26,RTS_R4_+_872
TSS-FWD-1432,FWD,2850757,1,1,1,RTS_R4_+_873
TSS-FWD-1433,FWD,2852316,8,8,8,RTS_R4_+_874
TSS-FWD-1434,FWD,2852323,8,8,9,RTS_R4_+_874
TSS-FWD-1435,FWD,2855046,155,156,156,RTS_R4_+_875
TSS-FWD-1436,FWD,2855085,37,37,37,RTS_R4_+_875
TSS-FWD-1437,FWD,2855105,22,22,22,RTS_R4_+_875
TSS-FWD-1438,FWD,2855132,229,230,230,RTS_R4_+_875
TSS-FWD-1439,FWD,2859414,,2,34,RTS_R4_+_876
TSS-FWD-1440,FWD,2865777,2,2,2,RTS_R4_+_877
TSS-FWD-1441,FWD,2874569,11,11,11,RTS_R4_+_878
TSS-FWD-1442,FWD,2890212,61,62,62,RTS_R4_+_879
TSS-FWD-1443,FWD,2902008,3,3,7,RTS_R4_+_880
TSS-FWD-1444,FWD,2912910,3,3,3,RTS_R4_+_881
TSS-FWD-1445,FWD,2923341,30,30,30,RTS_R4_+_882
TSS-FWD-1446,FWD,2924294,191,191,224,RTS_R4_+_883
TSS-FWD-1447,FWD,2926172,23,24,24,RTS_R4_+_884
TSS-FWD-1448,FWD,2926178,36,37,37,RTS_R4_+_884
TSS-FWD-1449,FWD,2926223,118,120,120,RTS_R4_+_884
TSS-FWD-1450,FWD,2936466,6,6,6,RTS_R4_+_885
TSS-FWD-1451,FWD,2936671,8,10,10,RTS_R4_+_885
TSS-FWD-1452,FWD,2940718,206,208,208,RTS_R4_+_886
TSS-FWD-1453,FWD,2941341,34,34,34,RTS_R4_+_887
TSS-FWD-1454,FWD,2942505,32,32,34,RTS_R4_+_888
TSS-FWD-1455,FWD,2945409,2280,2437,2597,RTS_R4_+_890
TSS-FWD-1456,FWD,2947233,799,817,817,RTS_R4_+_891
TSS-FWD-1457,FWD,2947241,198,206,206,RTS_R4_+_891
TSS-FWD-1458,FWD,2967638,33,36,36,RTS_R4_+_892
TSS-FWD-1459,FWD,2968416,29,29,29,RTS_R4_+_893
TSS-FWD-1460,FWD,2969260,195,206,215,RTS_R4_+_894
TSS-FWD-1461,FWD,2969272,165,165,187,RTS_R4_+_894
TSS-FWD-1462,FWD,2969587,489,492,507,RTS_R4_+_895
TSS-FWD-1463,FWD,2974591,61,61,61,RTS_R4_+_896
TSS-FWD-1464,FWD,2976932,6,6,6,RTS_R4_+_897
TSS-FWD-1465,FWD,2980467,18,18,18,RTS_R4_+_898
TSS-FWD-1466,FWD,2983673,5,5,5,
TSS-FWD-1467,FWD,2985533,9,10,10,
TSS-FWD-1468,FWD,2988440,2,2,2,
TSS-FWD-1469,FWD,2990004,1,1,1,
TSS-FWD-1470,FWD,2991615,4,5,10,
TSS-FWD-1471,FWD,2998296,4,4,4,RTS_R4_+_901
TSS-FWD-1472,FWD,3013125,3,3,4,RTS_R4_+_903
TSS-FWD-1473,FWD,3023691,13,13,13,RTS_R4_+_905
TSS-FWD-1474,FWD,3031063,19,20,27,RTS_R4_+_906
TSS-FWD-1475,FWD,3031071,17,17,18,RTS_R4_+_906
TSS-FWD-1476,FWD,3037844,99,99,99,RTS_R4_+_907
TSS-FWD-1477,FWD,3039304,403,414,419,RTS_R4_+_908
TSS-FWD-1478,FWD,3041661,79,79,79,RTS_R4_+_909
TSS-FWD-1479,FWD,3041716,61,65,65,RTS_R4_+_909
TSS-FWD-1480,FWD,3053511,80,80,80,RTS_R4_+_910
TSS-FWD-1481,FWD,3053781,37,43,79,RTS_R4_+_911
TSS-FWD-1482,FWD,3053790,73,73,76,RTS_R4_+_911
TSS-FWD-1483,FWD,3053880,18,21,52,RTS_R4_+_911
TSS-FWD-1484,FWD,3053996,196,332,444,RTS_R4_+_911
TSS-FWD-1485,FWD,3054873,32,41,58,RTS_R4_+_912
TSS-FWD-1486,FWD,3057743,6,6,6,RTS_R4_+_913
TSS-FWD-1487,FWD,3057751,9,9,9,RTS_R4_+_913
TSS-FWD-1488,FWD,3065229,48,49,49,RTS_R4_+_914
TSS-FWD-1489,FWD,3079905,3,3,3,RTS_R4_+_915
TSS-FWD-1490,FWD,3084589,153,256,328,RTS_R4_+_916
TSS-FWD-1491,FWD,3084613,52,52,52,RTS_R4_+_916
TSS-FWD-1492,FWD,3084691,123,123,123,RTS_R4_+_916
TSS-FWD-1493,FWD,3084705,2486,2514,2540,RTS_R4_+_916
TSS-FWD-1494,FWD,3084711,487,500,505,RTS_R4_+_916
TSS-FWD-1495,FWD,3086277,148,149,149,RTS_R4_+_917
TSS-FWD-1496,FWD,3089091,152,152,152,RTS_R4_+_918
TSS-FWD-1497,FWD,3089097,184,188,188,RTS_R4_+_918
TSS-FWD-1498,FWD,3090922,50,50,50,RTS_R4_+_919
TSS-FWD-1499,FWD,3090929,84,84,84,RTS_R4_+_919
TSS-FWD-1500,FWD,3093082,12,12,12,RTS_R4_+_920
TSS-FWD-1501,FWD,3094639,30,30,30,RTS_R4_+_921
TSS-FWD-1502,FWD,3094645,40,40,40,RTS_R4_+_921
TSS-FWD-1503,FWD,3096582,5,5,5,RTS_R4_+_922
TSS-FWD-1504,FWD,3101011,8,8,8,RTS_R4_+_924
TSS-FWD-1505,FWD,3101024,7,7,7,RTS_R4_+_924
TSS-FWD-1506,FWD,3102014,103,103,103,RTS_R4_+_925
TSS-FWD-1507,FWD,3102064,268,268,268,RTS_R4_+_925
TSS-FWD-1508,FWD,3103673,36,38,38,RTS_R4_+_926
TSS-FWD-1509,FWD,3107546,2,2,7,RTS_R4_+_927
TSS-FWD-1510,FWD,3108436,,5,37,RTS_R4_+_928
TSS-FWD-1511,FWD,3109328,12,12,12,RTS_R4_+_929
TSS-FWD-1512,FWD,3119402,39,39,40,RTS_R4_+_930
TSS-FWD-1513,FWD,3126227,25,25,28,RTS_R4_+_931
TSS-FWD-1514,FWD,3128104,3,3,3,RTS_R4_+_932
TSS-FWD-1515,FWD,3136722,72,72,74,RTS_R4_+_933
TSS-FWD-1516,FWD,3145884,7,11,37,RTS_R4_+_934
TSS-FWD-1517,FWD,3147658,55,62,70,RTS_R4_+_935
TSS-FWD-1518,FWD,3150232,51,53,53,RTS_R4_+_936
TSS-FWD-1519,FWD,3151551,40,40,41,RTS_R4_+_937
TSS-FWD-1520,FWD,3153325,1652,1652,1653,RTS_R4_+_938
TSS-FWD-1521,FWD,3153352,86,87,87,RTS_R4_+_938
TSS-FWD-1522,FWD,3154594,135,135,171,RTS_R4_+_939
TSS-FWD-1523,FWD,3167822,5,5,5,RTS_R4_+_940
TSS-FWD-1524,FWD,3170526,178,178,178,RTS_R4_+_941
TSS-FWD-1525,FWD,3171143,1263,1265,1268,RTS_R4_+_942
TSS-FWD-1526,FWD,3175035,,,1,RTS_R4_+_943
TSS-FWD-1527,FWD,3175888,82,82,86,RTS_R4_+_944
TSS-FWD-1528,FWD,3176023,229,229,230,RTS_R4_+_944
TSS-FWD-1529,FWD,3176097,213,214,215,RTS_R4_+_944
TSS-FWD-1530,FWD,3177739,387,398,407,RTS_R4_+_945
TSS-FWD-1531,FWD,3178779,19,19,19,RTS_R4_+_946
TSS-FWD-1532,FWD,3178893,21,21,21,RTS_R4_+_946
TSS-FWD-1533,FWD,3178902,19,19,19,RTS_R4_+_946
TSS-FWD-1534,FWD,3180445,34,34,34,RTS_R4_+_947
TSS-FWD-1535,FWD,3180472,15,15,21,RTS_R4_+_947
TSS-FWD-1536,FWD,3182820,157,158,159,RTS_R4_+_948
TSS-FWD-1537,FWD,3182835,520,520,520,RTS_R4_+_948
TSS-FWD-1538,FWD,3184102,,,2,RTS_R4_+_949
TSS-FWD-1539,FWD,3199068,21,21,21,RTS_R4_+_950
TSS-FWD-1540,FWD,3199114,9,9,9,RTS_R4_+_950
TSS-FWD-1541,FWD,3199202,18,18,18,RTS_R4_+_950
TSS-FWD-1542,FWD,3199811,6,7,7,RTS_R4_+_951
TSS-FWD-1543,FWD,3199885,8,8,9,RTS_R4_+_951
TSS-FWD-1544,FWD,3199888,6,6,8,RTS_R4_+_951
TSS-FWD-1545,FWD,3199920,,3,7,RTS_R4_+_951
TSS-FWD-1546,FWD,3202677,85,88,88,RTS_R4_+_952
TSS-FWD-1547,FWD,3208669,821,821,821,RTS_R4_+_953
TSS-FWD-1548,FWD,3208738,3734,3783,3784,RTS_R4_+_953
TSS-FWD-1549,FWD,3208740,3409,3426,3426,RTS_R4_+_953
TSS-FWD-1550,FWD,3208743,1963,1968,1970,RTS_R4_+_953
TSS-FWD-1551,FWD,3208781,1149,1181,1183,RTS_R4_+_953
TSS-FWD-1552,FWD,3210489,11,12,12,RTS_R4_+_954
TSS-FWD-1553,FWD,3210710,171,214,227,RTS_R4_+_954
TSS-FWD-1554,FWD,3210752,1007,1286,1303,RTS_R4_+_954
TSS-FWD-1555,FWD,3210963,479,566,568,RTS_R4_+_954
TSS-FWD-1556,FWD,3213668,,1,16,RTS_R4_+_955
TSS-FWD-1557,FWD,3214775,97,167,172,RTS_R4_+_956
TSS-FWD-1558,FWD,3217481,2,2,14,RTS_R4_+_957
TSS-FWD-1559,FWD,3219417,2,2,2,RTS_R4_+_958
TSS-FWD-1560,FWD,3229646,2,4,37,RTS_R4_+_959
TSS-FWD-1561,FWD,3233959,16,16,16,RTS_R4_+_960
TSS-FWD-1562,FWD,3235304,127,127,129,RTS_R4_+_961
TSS-FWD-1563,FWD,3236497,39,39,40,RTS_R4_+_962
TSS-FWD-1564,FWD,3237885,124,129,133,RTS_R4_+_963
TSS-FWD-1565,FWD,3243045,,2,2,RTS_R4_+_964
TSS-FWD-1566,FWD,3244646,,4,8,RTS_R4_+_965
TSS-FWD-1567,FWD,3244656,4,5,6,RTS_R4_+_965
TSS-FWD-1568,FWD,3245573,16,20,20,RTS_R4_+_966
TSS-FWD-1569,FWD,3245627,74,75,75,RTS_R4_+_966
TSS-FWD-1570,FWD,3245652,49,49,49,RTS_R4_+_966
TSS-FWD-1571,FWD,3245667,25,26,26,RTS_R4_+_966
TSS-FWD-1572,FWD,3246991,84,84,86,RTS_R4_+_967
TSS-FWD-1573,FWD,3248592,2,2,2,RTS_R4_+_968
TSS-FWD-1574,FWD,3249186,9,9,9,RTS_R4_+_969
TSS-FWD-1575,FWD,3250285,87,96,176,RTS_R4_+_970
TSS-FWD-1576,FWD,3252319,19,19,19,RTS_R4_+_971
TSS-FWD-1577,FWD,3253037,11,11,11,RTS_R4_+_972
TSS-FWD-1578,FWD,3253039,9,9,9,RTS_R4_+_972
TSS-FWD-1579,FWD,3267552,3,3,3,RTS_R4_+_973
TSS-FWD-1580,FWD,3273229,1,5,5,RTS_R4_+_974
TSS-FWD-1581,FWD,3273257,2,3,5,RTS_R4_+_974
TSS-FWD-1582,FWD,3273271,1,3,3,RTS_R4_+_974
TSS-FWD-1583,FWD,3274994,575,709,805,RTS_R4_+_975
TSS-FWD-1584,FWD,3276888,3,3,3,
TSS-FWD-1585,FWD,3281839,9,9,9,
TSS-FWD-1586,FWD,3285425,11,11,11,
TSS-FWD-1587,FWD,3291391,94,95,95,RTS_R4_+_976
TSS-FWD-1588,FWD,3293818,18,18,18,RTS_R4_+_977
TSS-FWD-1589,FWD,3294399,84,84,84,RTS_R4_+_978
TSS-FWD-1590,FWD,3296930,46,48,54,RTS_R4_+_979
TSS-FWD-1591,FWD,3297963,12,12,14,RTS_R4_+_980
TSS-FWD-1592,FWD,3299461,,4,4,RTS_R4_+_981
TSS-FWD-1593,FWD,3301434,175,175,176,RTS_R4_+_982
TSS-FWD-1594,FWD,3301444,233,236,237,RTS_R4_+_982
TSS-FWD-1595,FWD,3316582,568,587,587,RTS_R4_+_983
TSS-FWD-1596,FWD,3316589,136,138,138,RTS_R4_+_983
TSS-FWD-1597,FWD,3316601,272,305,305,RTS_R4_+_983
TSS-FWD-1598,FWD,3316636,137,146,146,RTS_R4_+_983
TSS-FWD-1599,FWD,3325781,69,69,69,RTS_R4_+_984
TSS-FWD-1600,FWD,3326958,13,13,13,RTS_R4_+_985
TSS-FWD-1601,FWD,3331658,596,596,596,RTS_R4_+_986
TSS-FWD-1602,FWD,3331724,107,107,107,RTS_R4_+_986
TSS-FWD-1603,FWD,3331736,197,197,197,RTS_R4_+_986
TSS-FWD-1604,FWD,3338233,5,5,5,RTS_R4_+_987
TSS-FWD-1605,FWD,3338256,5,5,7,RTS_R4_+_987
TSS-FWD-1606,FWD,3340285,52,53,53,RTS_R4_+_988
TSS-FWD-1607,FWD,3341327,33,33,33,RTS_R4_+_989
TSS-FWD-1608,FWD,3341390,76,78,79,RTS_R4_+_989
TSS-FWD-1609,FWD,3342713,18,19,20,RTS_R4_+_990
TSS-FWD-1610,FWD,3344129,35,35,35,RTS_R4_+_991
TSS-FWD-1611,FWD,3344137,31,32,32,RTS_R4_+_991
TSS-FWD-1612,FWD,3346447,38,39,41,RTS_R4_+_992
TSS-FWD-1613,FWD,3348610,84,84,91,RTS_R4_+_993
TSS-FWD-1614,FWD,3352068,2,2,2,RTS_R4_+_995
TSS-FWD-1615,FWD,3352533,1100,1124,1124,RTS_R4_+_996
TSS-FWD-1616,FWD,3352544,699,700,700,RTS_R4_+_996
TSS-FWD-1617,FWD,3352583,86,87,87,RTS_R4_+_996
TSS-FWD-1618,FWD,3359153,637,637,637,RTS_R4_+_997
TSS-FWD-1619,FWD,3359163,68,68,68,RTS_R4_+_997
TSS-FWD-1620,FWD,3359175,104,104,104,RTS_R4_+_997
TSS-FWD-1621,FWD,3360933,1,1,1,RTS_R4_+_998
TSS-FWD-1622,FWD,3360973,1,1,1,RTS_R4_+_998
TSS-FWD-1623,FWD,3364969,6,6,6,RTS_R4_+_999
TSS-FWD-1624,FWD,3364973,5,5,5,RTS_R4_+_999
TSS-FWD-1625,FWD,3378148,619,662,677,RTS_R4_+_1000
TSS-FWD-1626,FWD,3378182,46,47,49,RTS_R4_+_1000
TSS-FWD-1627,FWD,3378675,15,15,16,RTS_R4_+_1001
TSS-FWD-1628,FWD,3378729,20,20,20,RTS_R4_+_1001
TSS-FWD-1629,FWD,3380203,53,53,53,RTS_R4_+_1002
TSS-FWD-1630,FWD,3382622,18,19,19,RTS_R4_+_1003
TSS-FWD-1631,FWD,3382699,45,45,46,RTS_R4_+_1003
TSS-FWD-1632,FWD,3383540,9,11,11,RTS_R4_+_1004
TSS-FWD-1633,FWD,3386963,3,3,3,RTS_R4_+_1005
TSS-FWD-1634,FWD,3387502,92,92,92,RTS_R4_+_1006
TSS-FWD-1635,FWD,3390911,,1,1,RTS_R4_+_1007
TSS-FWD-1636,FWD,3392539,5,5,5,RTS_R4_+_1008
TSS-FWD-1637,FWD,3395856,19,19,19,RTS_R4_+_1009
TSS-FWD-1638,FWD,3400640,,1,1,RTS_R4_+_1010
TSS-FWD-1639,FWD,3401252,5,7,31,RTS_R4_+_1011
TSS-FWD-1640,FWD,3401401,31,31,31,RTS_R4_+_1011
TSS-FWD-1641,FWD,3401475,20,21,21,RTS_R4_+_1011
TSS-FWD-1642,FWD,3402769,39,39,39,RTS_R4_+_1012
TSS-FWD-1643,FWD,3402779,40,40,40,RTS_R4_+_1012
TSS-FWD-1644,FWD,3403396,91,91,91,RTS_R4_+_1013
TSS-FWD-1645,FWD,3403474,48,51,51,RTS_R4_+_1013
TSS-FWD-1646,FWD,3405208,5,6,7,RTS_R4_+_1014
TSS-FWD-1647,FWD,3405256,,1,5,RTS_R4_+_1014
TSS-FWD-1648,FWD,3407005,34,35,35,RTS_R4_+_1015
TSS-FWD-1649,FWD,3407062,253,256,257,RTS_R4_+_1015
TSS-FWD-1650,FWD,3408270,26,26,26,RTS_R4_+_1016
TSS-FWD-1651,FWD,3410612,50,51,51,RTS_R4_+_1017
TSS-FWD-1652,FWD,3411816,15,15,15,
TSS-FWD-1653,FWD,3416353,36,36,36,RTS_R4_+_1018
TSS-FWD-1654,FWD,3417074,10,10,10,RTS_R4_+_1019
TSS-FWD-1655,FWD,3427233,58,58,58,RTS_R4_+_1020
TSS-FWD-1656,FWD,3431672,61,64,72,RTS_R4_+_1021
TSS-FWD-1657,FWD,3431680,25,28,54,RTS_R4_+_1021
TSS-FWD-1658,FWD,3435866,12,16,73,RTS_R4_+_1022
TSS-FWD-1659,FWD,3436063,59,60,63,RTS_R4_+_1022
TSS-FWD-1660,FWD,3453562,8,8,8,RTS_R4_+_1023
TSS-FWD-1661,FWD,3453580,5,5,5,RTS_R4_+_1023
TSS-FWD-1662,FWD,3475637,34,37,37,RTS_R4_+_1024
TSS-FWD-1663,FWD,3476465,2,2,2,RTS_R4_+_1025
TSS-FWD-1664,FWD,3479280,20,20,23,RTS_R4_+_1026
TSS-FWD-1665,FWD,3482202,37,38,38,RTS_R4_+_1027
TSS-FWD-1666,FWD,3483975,110,120,123,RTS_R4_+_1028
TSS-FWD-1667,FWD,3483987,44,44,44,RTS_R4_+_1028
TSS-FWD-1668,FWD,3483071,,,125,RTS_R4_+_1028
TSS-FWD-1669,FWD,3484074,1160,1167,1170,RTS_R4_+_1028
TSS-FWD-1670,FWD,3484120,63,63,64,RTS_R4_+_1028
TSS-FWD-1671,FWD,3484132,129,129,130,RTS_R4_+_1028
TSS-FWD-1672,FWD,3490542,17,17,17,RTS_R4_+_1029
TSS-FWD-1673,FWD,3491922,14,14,14,RTS_R4_+_1030
TSS-FWD-1674,FWD,3492009,19,34,34,RTS_R4_+_1030
TSS-FWD-1675,FWD,3495774,74,74,74,RTS_R4_+_1031
TSS-FWD-1676,FWD,3495828,18,20,20,RTS_R4_+_1031
TSS-FWD-1677,FWD,3497436,6,6,6,RTS_R4_+_1032
TSS-FWD-1678,FWD,3497478,10,10,10,RTS_R4_+_1032
TSS-FWD-1679,FWD,3502047,28,28,29,RTS_R4_+_1033
TSS-FWD-1680,FWD,3502055,26,27,27,RTS_R4_+_1033
TSS-FWD-1681,FWD,3502099,22,22,23,RTS_R4_+_1033
TSS-FWD-1682,FWD,3520848,18,19,19,RTS_R4_+_1035
TSS-FWD-1683,FWD,3524344,35,35,35,RTS_R4_+_1036
TSS-FWD-1684,FWD,3526662,16,16,16,RTS_R4_+_1037
TSS-FWD-1685,FWD,3527132,3,73,73,RTS_R4_+_1038
TSS-FWD-1686,FWD,3530701,20,20,20,RTS_R4_+_1039
TSS-FWD-1687,FWD,3530813,77,83,89,RTS_R4_+_1039
TSS-FWD-1688,FWD,3534487,,2,10,RTS_R4_+_1040
TSS-FWD-1689,FWD,3534659,11,11,11,RTS_R4_+_1040
TSS-FWD-1690,FWD,3534688,9,9,9,RTS_R4_+_1040
TSS-FWD-1691,FWD,3535375,242,243,243,RTS_R4_+_1041
TSS-FWD-1692,FWD,3535376,269,269,269,RTS_R4_+_1041
TSS-FWD-1693,FWD,3538080,23,23,24,RTS_R4_+_1042
TSS-FWD-1694,FWD,3542880,3,3,3,
TSS-FWD-1695,FWD,3543480,32,36,36,RTS_R4_+_1044
TSS-FWD-1696,FWD,3543618,481,481,481,RTS_R4_+_1044
TSS-FWD-1697,FWD,3543630,82,82,82,RTS_R4_+_1044
TSS-FWD-1698,FWD,3543655,90,96,96,RTS_R4_+_1044
TSS-FWD-1699,FWD,3544427,,2,2,RTS_R4_+_1045
TSS-FWD-1700,FWD,3544499,6,13,13,RTS_R4_+_1045
TSS-FWD-1701,FWD,3551046,504,508,511,RTS_R4_+_1046
TSS-FWD-1702,FWD,3559931,11,12,13,RTS_R4_+_1048
TSS-FWD-1703,FWD,3559948,11,11,11,RTS_R4_+_1048
TSS-FWD-1704,FWD,3560002,10,10,10,RTS_R4_+_1048
TSS-FWD-1705,FWD,3560011,12,12,12,RTS_R4_+_1048
TSS-FWD-1706,FWD,3572952,16,16,16,RTS_R4_+_1049
TSS-FWD-1707,FWD,3579134,6,6,6,RTS_R4_+_1050
TSS-FWD-1708,FWD,3581412,3,3,3,RTS_R4_+_1051
TSS-FWD-1709,FWD,3582633,34,34,34,RTS_R4_+_1052
TSS-FWD-1710,FWD,3584943,126,144,213,RTS_R4_+_1053
TSS-FWD-1711,FWD,3590459,27,27,34,RTS_R4_+_1054
TSS-FWD-1712,FWD,3590461,31,32,33,RTS_R4_+_1054
TSS-FWD-1713,FWD,3595981,73,73,73,RTS_R4_+_1055
TSS-FWD-1714,FWD,3602350,25,25,25,RTS_R4_+_1056
TSS-FWD-1715,FWD,3602360,25,25,27,RTS_R4_+_1056
TSS-FWD-1716,FWD,3603759,38,38,38,RTS_R4_+_1057
TSS-FWD-1717,FWD,3604445,25,33,34,RTS_R4_+_1058
TSS-FWD-1718,FWD,3607131,7,7,7,RTS_R4_+_1059
TSS-FWD-1719,FWD,3607248,11,11,11,RTS_R4_+_1059
TSS-FWD-1720,FWD,3607940,91,97,101,RTS_R4_+_1060
TSS-FWD-1721,FWD,3609865,11,11,11,RTS_R4_+_1061
TSS-FWD-1722,FWD,3610784,11,11,11,RTS_R4_+_1062
TSS-FWD-1723,FWD,3610789,9,9,9,RTS_R4_+_1062
TSS-FWD-1724,FWD,3610844,8,8,8,RTS_R4_+_1062
TSS-FWD-1725,FWD,3616560,57,57,57,RTS_R4_+_1063
TSS-FWD-1726,FWD,3616569,39,39,39,RTS_R4_+_1063
TSS-FWD-1727,FWD,3617209,3,3,3,RTS_R4_+_1064
TSS-FWD-1728,FWD,3621754,4,4,4,RTS_R4_+_1065
TSS-FWD-1729,FWD,3632765,40,40,40,RTS_R4_+_1066
TSS-FWD-1730,FWD,3635635,30,30,30,RTS_R4_+_1067
TSS-FWD-1731,FWD,3635677,29,29,29,RTS_R4_+_1067
TSS-FWD-1732,FWD,3638007,323,326,326,RTS_R4_+_1068
TSS-FWD-1733,FWD,3638021,199,229,232,RTS_R4_+_1068
TSS-FWD-1734,FWD,3638114,243,258,264,RTS_R4_+_1068
TSS-FWD-1735,FWD,3639000,8,8,8,RTS_R4_+_1069
TSS-FWD-1736,FWD,3643355,135,135,135,RTS_R4_+_1070
TSS-FWD-1737,FWD,3644298,58,58,58,RTS_R4_+_1071
TSS-FWD-1738,FWD,3646086,15,15,15,RTS_R4_+_1072
TSS-FWD-1739,FWD,3646533,2,2,2,RTS_R4_+_1073
TSS-FWD-1740,FWD,3648138,5,5,5,RTS_R4_+_1074
TSS-FWD-1741,FWD,3648198,6,6,6,RTS_R4_+_1074
TSS-FWD-1742,FWD,3651959,1414,1415,1785,RTS_R4_+_1075
TSS-FWD-1743,FWD,3654983,487,487,545,RTS_R4_+_1076
TSS-FWD-1744,FWD,3654989,389,389,399,RTS_R4_+_1076
TSS-FWD-1745,FWD,3655002,90,90,126,RTS_R4_+_1076
TSS-FWD-1746,FWD,3655034,3,3,4,RTS_R4_+_1076
TSS-FWD-1747,FWD,3655823,89,89,215,RTS_R4_+_1077
TSS-FWD-1748,FWD,3656265,18,18,37,RTS_R4_+_1077
TSS-FWD-1749,FWD,3656297,12,14,19,RTS_R4_+_1077
TSS-FWD-1750,FWD,3656322,15,15,38,RTS_R4_+_1077
TSS-FWD-1751,FWD,3656369,4,4,4,RTS_R4_+_1077
TSS-FWD-1752,FWD,3656973,36,37,91,RTS_R4_+_1078
TSS-FWD-1753,FWD,3657015,49,49,115,RTS_R4_+_1078
TSS-FWD-1754,FWD,3657239,65,65,65,RTS_R4_+_1078
TSS-FWD-1755,FWD,3662887,7,8,34,RTS_R4_+_1079
TSS-FWD-1756,FWD,3664096,,,2,RTS_R4_+_1080
TSS-FWD-1757,FWD,3667508,6,6,6,RTS_R4_+_1081
TSS-FWD-1758,FWD,3667569,10,10,10,RTS_R4_+_1081
TSS-FWD-1759,FWD,3667572,8,8,8,RTS_R4_+_1081
TSS-FWD-1760,FWD,3668915,,1,4,RTS_R4_+_1082
TSS-FWD-1761,FWD,3670379,3,4,4,RTS_R4_+_1083
TSS-FWD-1762,FWD,3671355,30,30,32,RTS_R4_+_1084
TSS-FWD-1763,FWD,3672780,149,149,149,RTS_R4_+_1085
TSS-FWD-1764,FWD,3672782,91,91,91,RTS_R4_+_1085
TSS-FWD-1765,FWD,3677415,396,400,400,RTS_R4_+_1086
TSS-FWD-1766,FWD,3694420,44,44,44,RTS_R4_+_1087
TSS-FWD-1767,FWD,3694466,241,242,247,RTS_R4_+_1087
TSS-FWD-1768,FWD,3698161,,,12,RTS_R4_+_1088
TSS-FWD-1769,FWD,3698565,3,4,4,RTS_R4_+_1089
TSS-FWD-1770,FWD,3699582,7,7,7,RTS_R4_+_1090
TSS-FWD-1771,FWD,3705912,22,22,22,RTS_R4_+_1091
TSS-FWD-1772,FWD,3710942,38,40,40,RTS_R4_+_1092
TSS-FWD-1773,FWD,3714525,37,37,38,RTS_R4_+_1093
TSS-FWD-1774,FWD,3715310,592,592,593,RTS_R4_+_1094
TSS-FWD-1775,FWD,3717454,187,191,198,RTS_R4_+_1095
TSS-FWD-1776,FWD,3717461,45,45,45,RTS_R4_+_1095
TSS-FWD-1777,FWD,3717466,107,108,108,RTS_R4_+_1095
TSS-FWD-1778,FWD,3717912,82,91,91,RTS_R4_+_1096
TSS-FWD-1779,FWD,3718038,81,81,81,RTS_R4_+_1096
TSS-FWD-1780,FWD,3718397,10,11,12,
TSS-FWD-1781,FWD,3723922,11,11,11,RTS_R4_+_1098
TSS-FWD-1782,FWD,3729092,,,1,RTS_R4_+_1099
TSS-FWD-1783,FWD,3732937,12,12,12,RTS_R4_+_1099
